"AveExpr"	"LogFC_MouseC2C12"	"FDR_MouseC2C12"	"LogFC_HumanCell"	"FDR_HumanCell"	"LogFC_mean"
"KIAA1211L"	-1.277551	2.420872	5.763826e-30	1.183333	2.512847e-18	3.604205
"RGD1310819"	-1.277551	2.420872	5.763826e-30	1.183333	2.512847e-18	3.604205
"LRRN2"	-1.277959	1.565347	5.022526e-27	1.748195	1.177516e-36	3.313542
"HAND2"	-1.278646	2.417142	2.926226e-37	1.887067	2.438038e-33	4.304209
"LEFTY1"	-1.279068	-1.924363	0.001671821	-1.551581	0.008149772	-3.475944
"IGFALS"	-1.279876	-1.769301	5.163298e-10	-1.532162	1.168311e-09	-3.301463
"DRP2"	-1.284421	-2.777777	7.901801e-19	-1.436574	4.116306e-11	-4.214351
"OXTR"	-1.28642	-1.119128	1.393134e-06	-3.923346	1.336679e-36	-5.042474
"SMARCA1"	-1.287417	-0.6541215	0.001832237	-6.130585	6.778084e-52	-6.784706
"AABR07027870.1"	-1.293063	3.843856	1.261004e-38	2.215183	7.445495e-30	6.059039
"NPTX1"	-1.300636	-2.478707	8.959541e-15	-1.423885	4.06812e-08	-3.902592
"PODXL2"	-1.300903	-1.414016	5.193536e-14	-1.602316	1.805953e-21	-3.016332
"FAM13C"	-1.30151	-3.924223	1.140641e-25	-2.88103	4.613182e-24	-6.805253
"SLC26A1"	-1.306576	2.418705	5.040339e-29	1.015847	4.70927e-12	3.434552
"GM21983"	-1.306737	-1.91758	1.024786e-36	-1.764218	6.352382e-38	-3.681797
"FAM49A"	-1.307183	-0.983579	0.001647501	-5.221677	3.194385e-35	-6.205256
"ZBTB37"	-1.311307	-1.168412	0.02903632	-1.85479	0.0004485142	-3.023202
"SGK3"	-1.311326	-1.640475	2.053577e-25	-1.917265	3.770207e-36	-3.557741
"RASGRF1"	-1.313374	3.292201	2.536078e-38	2.048901	8.126839e-28	5.341102
"ELAVL3"	-1.317197	1.328751	1.282993e-29	2.102411	1.980729e-47	3.431162
"NTSR1"	-1.320976	1.208793	3.998132e-11	1.730413	2.782812e-20	2.939205
"MAL"	-1.323227	-1.397123	2.91538e-15	-2.007804	1.942698e-26	-3.404927
"CA12"	-1.324149	-1.187951	2.850303e-07	-3.084449	9.26486e-28	-4.2724
"CAR12"	-1.324149	-1.187951	2.850303e-07	-3.084449	9.26486e-28	-4.2724
"GHR"	-1.325888	-5.806877	8.056179e-32	-3.24025	1.537789e-19	-9.047127
"IFIT3"	-1.325948	-1.285192	7.776351e-07	-2.01638	7.835745e-15	-3.301572
"FAM81A"	-1.326604	0.9821	5.34148e-13	2.55166	1.685174e-42	3.53376
"GPR19"	-1.332791	1.058271	4.209517e-17	2.922323	4.533804e-50	3.980594
"C1RL"	-1.333184	-2.479682	5.403163e-15	-2.859258	2.235696e-36	-5.33894
"TRPV2"	-1.338011	-1.375918	8.182771e-22	-1.947396	6.168323e-35	-3.323313
"CARD9"	-1.339706	-3.559567	2.330902e-36	-1.986046	6.430969e-27	-5.545613
"DUSP2"	-1.340148	-2.773201	1.635456e-17	-0.8925063	0.0002262301	-3.665708
"CLEC11A"	-1.347133	-1.837841	5.330155e-16	-1.994429	2.79536e-20	-3.83227
"UNC5CL"	-1.352942	2.316145	1.26826e-22	2.117064	2.625757e-26	4.43321
"NTN3"	-1.353294	-1.778857	1.991953e-05	-1.947067	2.17127e-06	-3.725924
"IFIT3B"	-1.354134	-1.202599	1.5478e-05	-2.01638	2.512836e-14	-3.218979
"MIA-RAB4B"	-1.355992	-1.165952	3.171907e-16	-2.14397	2.161624e-35	-3.309922
"NOX1"	-1.356026	2.798755	3.252887e-12	3.251453	3.312191e-32	6.050208
"MIPOL1"	-1.358133	1.825316	1.03121e-17	1.55096	1.063294e-16	3.376276
"SLC6A12"	-1.358544	2.237395	3.402202e-20	2.028461	1.084245e-20	4.265856
"DNAJC22"	-1.361709	1.492539	2.876209e-20	1.783882	3.421356e-31	3.276421
"TNFRSF1B"	-1.362627	-2.962562	2.050115e-36	-2.008484	2.002306e-28	-4.971046
"FN3K"	-1.367497	-2.18504	9.252291e-20	-1.192178	1.169403e-12	-3.377218
"PLCL2"	-1.36839	-3.238105	1.383584e-30	-0.6621253	5.689036e-06	-3.90023
"MYO7A"	-1.36979	-2.959422	1.553886e-05	-2.057416	0.00131325	-5.016838
"ARHGAP19-SLIT1"	-1.371522	1.190856	1.003343e-08	1.796712	6.772633e-20	2.987568
"ANK1"	-1.373203	-3.661998	3.939795e-30	-2.198648	6.894599e-20	-5.860645
"FAM126B"	-1.375049	-1.642509	1.276834e-09	-2.342019	5.190461e-18	-3.984527
"TBX6"	-1.376675	-2.40798	6.048868e-06	-1.465936	0.002853007	-3.873915
"TRPV6"	-1.382078	1.355352	9.943507e-10	1.950462	1.304542e-20	3.305815
"THEMIS2"	-1.385246	-1.021021	2.859761e-06	-2.730165	9.218031e-29	-3.751186
"ALOX5"	-1.390031	-5.786583	1.239764e-47	-0.7091911	1.326228e-06	-6.495774
"AFMID"	-1.393155	-1.523717	6.778762e-14	-1.866872	3.582088e-23	-3.390589
"FERMT3"	-1.394419	-1.010472	2.428965e-09	-2.390151	3.899142e-30	-3.400624
"HIST1H1D"	-1.394713	2.067878	8.535064e-14	1.741935	4.491807e-17	3.809813
"PNPLA3"	-1.398682	-1.500877	3.421259e-12	-3.279676	6.194028e-36	-4.780553
"FOXS1"	-1.409351	-2.551391	5.371776e-30	-1.654436	4.920385e-25	-4.205827
"PPP1R1A"	-1.409408	-1.725096	1.908066e-15	-1.845982	2.614263e-19	-3.571078
"IL1R2"	-1.410216	2.159416	4.613172e-24	2.521827	8.668086e-32	4.681243
"CCK"	-1.411337	1.638309	7.733594e-16	1.788122	3.184747e-20	3.42643
"NEWGENE_1311658"	-1.411894	-1.115059	0.009738766	-2.359892	1.882236e-07	-3.474951
"PDCD1"	-1.411894	-1.115059	0.009738766	-2.359892	1.882236e-07	-3.474951
"PLEKHH2"	-1.420349	-2.927747	8.478017e-17	-0.7801884	0.000647447	-3.707935
"CMPK2"	-1.42283	1.934444	2.178942e-16	1.592686	7.292213e-14	3.527131
"RAET1E"	-1.426048	-3.147199	1.947477e-11	-1.257555	0.001182475	-4.404753
"ACOX2"	-1.429539	-1.368679	4.64109e-14	-2.509258	4.089404e-34	-3.877937
"MSTN"	-1.430794	-1.687014	0.0001184562	-3.295561	7.829192e-18	-4.982575
"PHYHIP"	-1.433506	2.108589	9.35468e-27	1.32898	2.392988e-21	3.437569
"RTN4IP1"	-1.439776	-2.020422	2.108798e-10	-1.5704	2.703879e-10	-3.590822
"GNPDA2"	-1.443968	-3.178688	1.55209e-24	-4.757355	2.043201e-42	-7.936043
"EPHX2"	-1.445669	1.324019	7.213498e-09	2.086052	5.896778e-19	3.410071
"ALDH1A3"	-1.446827	-0.7328704	0.00013499	-3.177757	4.344115e-33	-3.910627
"AABR07027306.1"	-1.448718	2.68703	3.949706e-34	1.621711	6.108305e-27	4.308741
"PHACTR1"	-1.448718	2.68703	3.949706e-34	1.621711	6.108305e-27	4.308741
"RGS9"	-1.451215	1.61079	1.440509e-31	1.923272	1.585847e-40	3.534062
"PTGER1"	-1.451262	-2.084946	7.192209e-10	-2.601248	1.386256e-15	-4.686194
"TTR"	-1.454583	2.029974	1.567374e-25	1.648862	3.876437e-23	3.678836
"GLS2"	-1.463649	1.191553	5.517576e-16	2.019026	1.926456e-35	3.210578
"ARMC9"	-1.473146	-1.747517	7.499825e-20	-2.891667	1.75761e-39	-4.639184
"MIA"	-1.492533	-1.165952	1.765117e-20	-1.764218	2.746628e-35	-2.930169
"APLP1"	-1.493446	-2.908037	3.398346e-26	-2.333654	6.769387e-27	-5.241691
"NDN"	-1.496865	-1.867873	1.634608e-07	-3.119584	1.918261e-17	-4.987456
"GPLD1"	-1.502525	1.460203	2.561128e-12	2.442078	1.938651e-26	3.902281
"HCRTR1"	-1.508584	1.954255	2.173555e-17	1.799886	9.362602e-21	3.754141
"RGS7"	-1.509844	2.398355	7.820914e-27	2.843669	4.433617e-35	5.242024
"TBKBP1"	-1.511954	-1.434629	7.661258e-15	-1.917818	1.104922e-26	-3.352447
"RNF43"	-1.514532	2.582605	6.892837e-39	2.278006	2.443458e-42	4.860611
"CIT"	-1.515142	-1.877457	8.845799e-18	-2.229699	1.224551e-24	-4.107156
"VSNL1"	-1.518691	3.013718	4.464969e-34	2.850219	2.524149e-34	5.863937
"BTLA"	-1.523467	1.949695	6.552339e-15	2.785887	5.014153e-29	4.735582
"AABR07034767.1"	-1.524936	-1.959893	5.856629e-25	-1.572932	2.402773e-22	-3.532825
"PKP2"	-1.524936	-1.959893	5.856629e-25	-1.572932	2.402773e-22	-3.532825
"CYP4F16"	-1.528165	1.075036	5.790143e-12	2.21903	6.381997e-34	3.294066
"GPC4"	-1.529477	-1.814933	2.136611e-22	-2.914773	3.782617e-39	-4.729707
"DAPL1"	-1.530108	-0.961488	0.01095599	-3.932024	1.53681e-22	-4.893512
"CWF19L2"	-1.532977	-2.404722	1.029472e-12	-1.383535	2.719048e-08	-3.788257
"CYP4F5"	-1.536865	1.120858	2.554898e-12	2.21903	2.286375e-33	3.339888
"DEGS2"	-1.537487	-1.296515	1.987866e-06	-2.178518	2.577674e-15	-3.475033
"ZIC1"	-1.538297	-2.454159	2.882124e-13	-1.644211	5.687183e-09	-4.09837
"AMPH"	-1.540743	3.263578	3.068977e-38	1.634904	9.625459e-26	4.898483
"VANGL2"	-1.543029	-2.218504	1.040396e-10	-2.15607	4.644331e-14	-4.374574
"CYP4F37"	-1.543647	1.156575	3.072098e-12	2.21903	2.409495e-32	3.375605
"CCDC96"	-1.545442	2.19505	1.298846e-22	1.718456	1.481295e-19	3.913506
"SATB1"	-1.551491	-1.093687	2.248946e-08	-2.809261	2.883405e-30	-3.902947
"PDGFD"	-1.55413	-3.584689	4.755034e-14	-2.244756	2.273945e-10	-5.829445
"KCNK4"	-1.558723	-2.258883	4.468133e-20	-1.374378	9.96356e-12	-3.633262
"NACAD"	-1.55998	-1.331942	1.473246e-12	-2.210733	1.772714e-29	-3.542675
"ASAH2"	-1.566649	-1.786155	6.371653e-13	-1.130702	1.266728e-09	-2.916856
"CMYA5"	-1.571459	-1.393541	1.82448e-09	-2.172832	5.274332e-22	-3.566373
"GFOD2"	-1.57329	-2.491582	3.40854e-30	-1.623741	2.385213e-25	-4.115323
"DIO3"	-1.574226	2.502542	1.943471e-12	1.30602	2.661179e-14	3.808562
"WIF1"	-1.57535	1.716481	7.706327e-07	1.295894	1.687344e-06	3.012375
"ADAM8"	-1.575578	-1.542258	9.624389e-19	-1.513047	5.910185e-21	-3.055305
"EMID1"	-1.589316	-1.705263	1.966462e-09	-1.225205	5.551026e-07	-2.930467
"ZFP185"	-1.589753	-1.97971	6.392092e-05	-2.798274	4.170669e-08	-4.777984
"ZNF185"	-1.589753	-1.97971	6.392092e-05	-2.798274	4.170669e-08	-4.777984
"USP49"	-1.590076	-2.141464	4.635026e-35	-1.140064	1.5068e-24	-3.281528
"GPR6"	-1.593453	2.749037	7.698258e-21	0.9597582	2.476152e-07	3.708796
"SYNGAP1"	-1.593694	-2.82235	7.360592e-42	-1.754135	5.00219e-35	-4.576485
"BEST2"	-1.596781	1.280671	5.505782e-12	1.691157	1.385583e-22	2.971829
"HEATR4"	-1.598119	3.199624	9.453972e-27	2.213689	1.064647e-36	5.413313
"PPP1R3B"	-1.598537	-1.912401	7.681704e-29	-3.211958	4.923871e-51	-5.124358
"HGF"	-1.612885	-1.8764	9.77421e-06	-1.754098	3.876648e-06	-3.630498
"GCNT1"	-1.622543	-2.561968	1.180788e-22	-3.890357	9.829812e-38	-6.452325
"TOM1L1"	-1.627564	-1.947776	3.535433e-17	-3.908383	5.133542e-39	-5.856159
"POU5F1"	-1.628925	3.157978	6.099322e-15	2.12751	9.463523e-10	5.285488
"SHTN1"	-1.631776	-1.114574	3.232336e-11	-2.759732	9.674078e-38	-3.874307
"PPP1R14C"	-1.632573	-4.049589	1.050204e-30	-1.229349	2.21879e-10	-5.278938
"KRT19"	-1.632649	-1.422695	2.047574e-17	-1.611546	5.491318e-23	-3.034241
"SLC51A"	-1.633251	1.555997	8.55968e-25	1.636136	8.605151e-28	3.192133
"SIM2"	-1.635118	-4.336791	4.191966e-30	-3.307929	7.480587e-26	-7.64472
"TRDN"	-1.636983	-4.320682	8.767894e-22	-2.715163	6.490476e-17	-7.035845
"LYRM7"	-1.637499	-0.8325599	0.003132778	-2.602542	2.79536e-20	-3.435102
"ANXA10"	-1.642274	3.943308	9.849856e-35	3.356531	1.640708e-33	7.299839
"CTAGE1"	-1.646412	0.8166228	1.683696e-11	3.633446	9.941809e-55	4.450069
"POU5F1B"	-1.653644	3.157978	1.840817e-13	2.171542	6.847352e-09	5.329519
"TMEM132E"	-1.65483	1.637622	2.499907e-12	1.322739	1.06191e-12	2.960361
"EFHC1"	-1.657237	-1.167028	2.295042e-12	-3.850384	9.083811e-50	-5.017412
"TTC22"	-1.663697	1.445414	3.579823e-19	1.711706	3.734757e-29	3.15712
"ZFP112"	-1.663856	-2.012793	3.72262e-18	-1.209109	5.635349e-13	-3.221902
"RASSF9"	-1.668152	2.861684	2.735093e-23	1.269122	9.892316e-12	4.130807
"COL9A3"	-1.671896	-1.65391	7.385229e-08	-2.806006	1.801635e-18	-4.459917
"APOC3"	-1.674411	1.974568	1.976032e-29	1.028188	3.724494e-16	3.002756
"TENM2"	-1.674506	-1.297337	1.363773e-07	-1.600177	6.539428e-12	-2.897513
"ARHGAP44"	-1.675274	-3.148726	3.414144e-40	-0.9399852	1.260802e-15	-4.088711
"HIGD1B"	-1.682424	2.312151	7.910502e-32	1.996414	1.904596e-34	4.308566
"CYB5R2"	-1.683615	-1.641338	1.340116e-11	-2.910749	4.33098e-29	-4.552087
"TGM3"	-1.68647	1.638962	2.445822e-12	2.409449	4.869625e-23	4.04841
"NRG1"	-1.689413	-1.696728	7.991804e-06	-1.745938	1.949854e-08	-3.442666
"FBXO36"	-1.689659	-3.063551	1.734165e-36	-1.617405	1.414063e-25	-4.680956
"ZFP398"	-1.690316	-1.622669	3.573586e-18	-3.348514	5.153503e-42	-4.971183
"ZNF398"	-1.690316	-1.622669	3.573586e-18	-3.348514	5.153503e-42	-4.971183
"PAX3"	-1.69148	4.141012	2.055329e-20	4.617726	3.090741e-23	8.758738
"ZFP518A"	-1.691617	-3.36556	2.84991e-27	-3.030575	3.538423e-31	-6.396135
"ZNF518A"	-1.691617	-3.36556	2.84991e-27	-3.030575	3.538423e-31	-6.396135
"TAC2"	-1.6964	1.210587	2.099837e-08	2.039113	1.284392e-19	3.2497
"TAC3"	-1.6964	1.210587	2.099837e-08	2.039113	1.284392e-19	3.2497
"QPCT"	-1.700188	-2.527387	1.949147e-12	-1.775949	1.183581e-10	-4.303336
"IRAK2"	-1.702522	-4.096271	1.119999e-47	-2.426705	3.384744e-39	-6.522977
"MOXD1"	-1.702528	-1.851161	5.309765e-11	-4.188647	9.813837e-35	-6.039808
"NOSTRIN"	-1.704506	2.275702	1.587719e-19	2.610186	3.879183e-29	4.885888
"NXNL2"	-1.709047	1.305409	1.004392e-07	1.702154	4.128008e-14	3.007563
"KIF9"	-1.709052	-1.587234	0.02360025	-1.839272	0.006839503	-3.426507
"KRT34"	-1.714087	-1.51612	1.520179e-11	-2.033407	2.099917e-19	-3.549526
"GCKR"	-1.71528	1.222796	5.052819e-13	1.708286	1.341774e-25	2.931082
"DLL3"	-1.715789	1.99379	9.214065e-21	1.003167	4.721238e-12	2.996957
"PLBD1"	-1.719301	-1.803162	1.728422e-20	-1.875268	2.595634e-24	-3.678431
"TNIK"	-1.725245	-1.201349	1.912289e-08	-2.391557	5.38798e-26	-3.592906
"FUT7"	-1.732038	-2.503958	1.006864e-08	-1.861114	3.562589e-06	-4.365071
"THNSL2"	-1.733148	-1.733312	1.053114e-18	-2.377816	1.365264e-32	-4.111129
"COL2A1"	-1.735714	-1.583843	1.269761e-11	-1.711454	4.441841e-15	-3.295297
"TRPM1"	-1.737115	1.660332	2.099383e-11	2.350404	1.147807e-20	4.010735
"RERG"	-1.739204	-2.051694	1.541737e-10	-1.718511	2.068895e-11	-3.770204
"TRH"	-1.741712	-1.833162	1.975894e-13	-1.544512	1.894778e-12	-3.377674
"BC048671"	-1.747575	2.490434	4.104327e-49	1.220932	3.673124e-35	3.711366
"NEU3"	-1.749361	-1.673916	1.999569e-21	-1.451991	6.014467e-24	-3.125907
"GLT1D1"	-1.759237	1.506275	4.767267e-07	1.701368	7.000276e-21	3.207643
"SCN10A"	-1.760263	1.629289	1.440509e-31	2.020801	1.356156e-47	3.65009
"SLC25A27"	-1.762804	-1.701829	4.646334e-13	-1.43929	2.927045e-14	-3.141119
"ZFHX2"	-1.763041	-1.63697	7.6259e-26	-1.374871	9.359495e-28	-3.011842
"ABCB9"	-1.763129	-1.769926	2.251462e-18	-1.374148	1.746976e-15	-3.144074
"PCSK6"	-1.76423	-2.347781	3.061547e-26	-1.107598	2.738441e-12	-3.455379
"FAM50B"	-1.764957	-0.7410826	9.695268e-07	-3.103711	2.151774e-40	-3.844793
"HOMER2"	-1.765659	-1.443629	1.160243e-10	-1.612364	1.641342e-14	-3.055993
"PROSER2"	-1.767678	-0.863768	1.36454e-07	-2.941727	9.635406e-39	-3.805495
"ATP6V0A4"	-1.76854	2.053336	3.563683e-34	1.921048	1.564873e-39	3.974384
"NAT8F2"	-1.768944	2.543176	1.0833e-21	2.590367	1.829875e-28	5.133543
"SPACA9"	-1.769421	-1.267976	3.01676e-22	-2.363115	4.214237e-47	-3.631091
"BCL11A"	-1.77345	1.770573	1.584861e-18	1.617082	4.596366e-22	3.387655
"NPVF"	-1.776406	1.364501	2.08635e-19	2.741776	1.111767e-44	4.106277
"DUOX2"	-1.776577	1.58292	3.879975e-07	1.837223	2.409267e-22	3.420143
"RAX"	-1.790099	-1.843746	1.262118e-10	-1.270461	2.122142e-07	-3.114207
"RETNLA"	-1.792423	1.444099	5.939123e-11	2.373338	5.851323e-26	3.817437
"CHADL"	-1.793277	-2.678616	1.455328e-23	-2.647224	2.135003e-29	-5.32584
"CCT6B"	-1.794807	-1.700131	0.02546176	-1.87474	0.01092144	-3.574871
"HRG"	-1.796184	1.980891	1.640533e-21	2.712143	3.426694e-33	4.693034
"KCNE3"	-1.800745	2.795921	5.71768e-38	1.765281	9.66315e-32	4.561202
"NAT2"	-1.805401	1.354559	3.271963e-18	2.208502	1.4134e-34	3.563061
"SPIN2B"	-1.811941	-0.8499593	3.193358e-05	-3.790425	8.545169e-40	-4.640384
"AABR07002065.2"	-1.812763	-1.593526	6.715194e-30	-2.317731	7.593339e-48	-3.911257
"ZFP446"	-1.812763	-1.593526	6.715194e-30	-2.317731	7.593339e-48	-3.911257
"MPPED1"	-1.814004	-1.652844	2.758566e-12	-1.440007	5.974605e-14	-3.09285
"TMEM200A"	-1.815821	-0.9793872	0.007776131	-2.493753	1.225158e-13	-3.47314
"CDKN2A"	-1.825478	-1.618074	8.62574e-13	-3.706544	5.828742e-34	-5.324619
"EBF2"	-1.829796	-1.810592	2.96019e-07	-4.970132	9.205976e-30	-6.780724
"CPS1"	-1.830406	-0.9520355	4.853995e-08	-2.962131	4.764412e-35	-3.914167
"MGARP"	-1.836314	-1.897505	2.628311e-16	-2.362085	3.031102e-27	-4.25959
"CXCR3"	-1.836673	-1.594978	3.170273e-17	-1.282716	3.893057e-15	-2.877694
"GRIN2B"	-1.837237	1.606247	2.100352e-24	2.554161	2.331857e-41	4.160408
"GCNT3"	-1.840955	2.02334	1.116165e-30	1.026186	1.052383e-19	3.049526
"STRIP2"	-1.842437	-1.08595	1.806047e-07	-2.340681	9.034635e-26	-3.426631
"IL12B"	-1.84274	1.681171	2.116089e-11	2.448742	4.071879e-21	4.129913
"FGF18"	-1.842881	-1.415816	2.619068e-12	-1.733249	1.381766e-18	-3.149065
"MAPK11"	-1.842884	-2.158312	1.988632e-26	-1.869716	3.293031e-29	-4.028028
"DNAJB8"	-1.843149	-2.366248	3.474588e-07	-1.560972	0.0002454393	-3.92722
"MYO16"	-1.843338	1.666138	6.181391e-23	1.211085	5.098001e-21	2.877222
"PROK1"	-1.843847	1.920732	2.216477e-11	1.432164	1.202579e-10	3.352896
"NAT8F4"	-1.844466	2.22205	1.193125e-19	2.370175	2.533807e-27	4.592225
"RETNLB"	-1.849991	1.602779	1.067871e-26	2.373338	7.401782e-42	3.976117
"AABR07003176.1"	-1.85034	-1.623394	1.624029e-21	-2.468044	3.80951e-39	-4.091438
"ZFP619"	-1.85034	-1.623394	1.624029e-21	-2.468044	3.80951e-39	-4.091438
"ZNF850"	-1.85034	-1.623394	1.624029e-21	-2.468044	3.80951e-39	-4.091438
"GIMAP6"	-1.852819	1.960606	1.038886e-23	2.11461	5.917579e-32	4.075216
"GM21637"	-1.857211	-1.542277	1.456758e-08	-2.723942	5.834193e-35	-4.266219
"GM5926"	-1.857211	-1.542277	1.456758e-08	-2.723942	5.834193e-35	-4.266219
"SPIN2-PS6"	-1.857211	-1.542277	1.456758e-08	-2.723942	5.834193e-35	-4.266219
"SPIN2G"	-1.857211	-1.542277	1.456758e-08	-2.723942	5.834193e-35	-4.266219
"CTSS"	-1.86253	1.768596	6.743486e-26	2.018111	6.689872e-33	3.786707
"CYYR1"	-1.867159	-1.303838	3.710111e-06	-2.604258	1.387615e-20	-3.908097
"GALNT6"	-1.870679	-2.476603	7.777831e-31	-1.130596	1.642016e-14	-3.607199
"MYLK2"	-1.870687	-2.973675	1.440482e-39	-1.081298	2.951777e-19	-4.054973
"PARD6B"	-1.875971	1.920607	5.112599e-12	1.136636	3.484103e-08	3.057243
"KCNS3"	-1.879448	-1.33399	5.585107e-09	-2.179167	3.333116e-22	-3.513157
"IFNA13"	-1.882011	0.8258945	2.040064e-05	2.565808	1.961599e-27	3.391703
"SERPINA12"	-1.882612	1.47827	7.681704e-29	2.69294	3.978582e-51	4.17121
"SLC35F1"	-1.893379	2.038493	1.301841e-29	1.620158	6.902985e-30	3.65865
"PLLP"	-1.894191	-1.845175	1.275437e-19	-1.239842	2.889977e-16	-3.085017
"IGSF11"	-1.895213	-2.004983	1.198006e-14	-1.567918	1.76772e-14	-3.5729
"TUB"	-1.895358	-1.598605	7.915279e-15	-2.377555	9.307294e-27	-3.97616
"HTR2B"	-1.895582	-1.990042	5.282613e-07	-2.553881	1.225807e-11	-4.543923
"FAM13A"	-1.895602	-2.021301	7.228489e-35	-3.32654	4.8531e-57	-5.347841
"LINGO3"	-1.895931	-1.68967	2.552342e-12	-2.517876	1.008608e-25	-4.207545
"CASC1"	-1.896532	1.931702	8.609863e-19	3.325179	6.766329e-53	5.256881
"SNAP91"	-1.90732	2.752526	5.212654e-30	1.81597	5.339554e-22	4.568496
"ZFP273"	-1.909763	-1.755154	1.448865e-17	-2.611116	6.130328e-34	-4.36627
"MSX2"	-1.912309	-1.011086	1.460966e-11	-2.137266	2.390977e-31	-3.148351
"ARSI"	-1.914191	-1.732368	2.503749e-14	-1.644016	6.115509e-18	-3.376384
"NOX4"	-1.926133	-2.801328	5.351525e-20	-2.061283	1.761622e-18	-4.862611
"AKR1B7"	-1.930643	-3.648038	4.775177e-20	-1.711951	1.107239e-08	-5.359989
"IFNA7"	-1.93178	0.7507526	6.049631e-08	2.755889	1.093465e-40	3.506641
"MAP3K8"	-1.933413	-1.616583	3.27694e-13	-2.761869	1.659225e-28	-4.378452
"GPAT2"	-1.937515	-0.755149	1.975796e-06	-3.137948	3.916579e-41	-3.893097
"COL13A1"	-1.937559	-1.425154	2.579636e-20	-2.300327	1.259909e-36	-3.72548
"LTB"	-1.937756	-1.52252	1.022797e-06	-2.523043	1.186602e-15	-4.045563
"PCDHB22"	-1.940725	-1.844609	7.136195e-20	-1.495211	1.109144e-20	-3.33982
"RNF128"	-1.943115	-3.712606	6.788811e-29	-1.527547	3.699402e-14	-5.240153
"BEX6"	-1.943644	-1.075395	0.001581206	-4.369469	1.18146e-25	-5.444863
"KIF26B"	-1.94749	-2.903338	1.180816e-25	-2.683298	7.363224e-30	-5.586636
"TULP1"	-1.948069	-2.435477	1.357405e-19	-1.421978	2.022911e-11	-3.857456
"CES1"	-1.948431	-0.7917666	1.869581e-06	-2.661983	9.643898e-33	-3.45375
"LDB2"	-1.9498	-1.948866	1.286727e-05	-3.329607	9.537045e-13	-5.278473
"TMC8"	-1.951218	-3.268857	2.553841e-28	-2.058642	1.156567e-22	-5.327499
"PIANP"	-1.952027	-1.8988	4.504553e-21	-1.317636	3.036101e-18	-3.216436
"FAM19A5"	-1.958979	-1.809327	3.272079e-08	-1.527939	5.167371e-09	-3.337266
"NR1H3"	-1.962385	-2.019764	1.561948e-19	-2.333396	2.2016e-24	-4.353159
"OLAH"	-1.972172	1.924665	5.433073e-07	1.174784	6.059236e-05	3.099448
"BEX4"	-1.977691	-0.9423018	0.001820997	-4.369469	6.525044e-29	-5.311771
"SLC26A8"	-1.977941	1.414081	1.588686e-13	2.458727	2.251998e-32	3.872808
"IFNA6"	-1.978393	0.6998189	2.405611e-05	2.920547	6.843423e-36	3.620366
"STAC"	-1.978895	-1.475344	1.33742e-14	-2.552588	4.518335e-31	-4.027932
"GPR88"	-1.981775	-0.9468647	0.0002401048	-2.376154	4.969985e-20	-3.323018
"KCND3"	-1.98479	-1.758556	2.646499e-07	-1.285607	1.603042e-05	-3.044163
"REN"	-1.988897	2.426425	7.644228e-25	1.780631	4.641035e-20	4.207056
"REN1"	-1.988897	2.426425	7.644228e-25	1.780631	4.641035e-20	4.207056
"TNFRSF13C"	-1.989225	-1.480564	1.273883e-14	-2.695329	8.740835e-35	-4.175893
"CHMP4C"	-1.991235	1.279828	4.963905e-11	1.814237	8.245877e-23	3.094065
"KRT20"	-1.992212	1.215432	2.023739e-20	2.344866	2.185454e-42	3.560298
"TACR2"	-1.99413	-1.979904	1.257605e-18	-1.096442	5.199603e-10	-3.076346
"SIDT1"	-1.995196	1.893021	4.820724e-37	2.332806	1.363464e-50	4.225826
"PCDHB15"	-1.996478	-1.677292	3.631247e-18	-1.36366	5.372668e-19	-3.040952
"SLC27A2"	-1.998233	1.920124	5.446843e-27	2.686425	2.231821e-40	4.606549
"AL583836.1"	-1.999182	2.363467	2.346859e-37	3.068393	3.846658e-53	5.431861
"IFNA4"	-2.000819	0.9715655	2.027894e-11	2.907272	1.805751e-42	3.878838
"CYP2C18"	-2.000888	2.363467	5.49664e-35	3.072765	1.107882e-50	5.436233
"KRTCAP3"	-2.002062	-2.692081	2.502082e-28	-1.821356	1.522233e-24	-4.513437
"HSPB9"	-2.002717	1.52516	1.319831e-15	1.442571	1.412974e-19	2.967731
"TCTE1"	-2.004432	-1.951314	5.137047e-07	-1.288323	0.0003064878	-3.239637
"KLRK1"	-2.011625	2.37388	8.358368e-22	2.73524	7.186978e-27	5.10912
"SHROOM1"	-2.012126	-2.187907	1.871404e-29	-2.858585	4.685527e-44	-5.046492
"CNTN1"	-2.019547	2.061467	2.515533e-23	2.222805	1.230655e-28	4.284272
"PTGFR"	-2.019812	-1.17724	3.871951e-16	-1.874893	1.505911e-30	-3.052133
"HSPA1L"	-2.02023	-1.721673	6.14235e-11	-1.48448	1.951042e-10	-3.206153
"GATA5"	-2.020768	-1.087519	1.035778e-05	-2.46491	6.165681e-20	-3.552429
"NOS3"	-2.024049	-2.668125	1.145972e-37	-1.968036	4.762876e-32	-4.636161
"IGF2BP3"	-2.024719	-2.179604	3.788521e-10	-2.925851	9.507781e-20	-5.105455
"IFNA11"	-2.027492	1.00926	1.664863e-09	2.844363	2.710848e-36	3.853623
"IFNAB"	-2.029134	1.015902	0.0004882718	2.844363	2.806165e-19	3.860264
