"AveExpr"	"LogFC_MouseC2C12"	"FDR_MouseC2C12"	"LogFC_RatL6"	"FDR_RatL6"	"LogFC_mean"
"UCP2"	1.41370583038121	2.32132756700431	1.15463142340254e-10	2.93272652839686	8.30597932603209e-20	5.25405409540117
"RGD1309079"	1.41355709377216	-2.73601657913516	1.63597741716216e-15	-2.37703433013809	2.00699036916428e-15	-5.11305090927324
"CEPT1"	1.41197958449661	-1.74899515508621	2.28935205161827e-15	-1.15723341646277	2.81788432577495e-12	-2.90622857154898
"SMAD3"	1.41045860192552	2.44417870481049	3.75740831545119e-09	0.919425342049388	0.0076425776169318	3.36360404685988
"SRRM1"	1.41024812910568	1.49508725928139	4.65707598486859e-17	1.37087403103465	3.83405876175608e-18	2.86596129031603
"HFE2"	1.40934866029612	-2.5224100946355	7.7888692544441e-08	-0.889052048239443	0.00945078338635095	-3.41146214287494
"HJV"	1.40934866029612	-2.5224100946355	7.7888692544441e-08	-0.889052048239443	0.00945078338635095	-3.41146214287494
"RAB5B"	1.40680715971347	2.35712469694452	2.9519538482805e-14	1.89587242768346	8.69623137745571e-13	4.25299712462798
"UBE2J2"	1.4058347884688	-1.66863049998493	8.63814546934452e-14	-2.53202602605278	2.28125896969337e-29	-4.20065652603772
"OGN"	1.39323854372821	-6.13601305379327	5.99033538048562e-27	-3.27346508282461	5.77577612749541e-15	-9.40947813661787
"ITGA11"	1.39267613537085	2.37676688249437	0.00750155745140631	2.70206033360843	1.43550454965301e-09	5.0788272161028
"WDR61"	1.38993209880818	-1.16710722073626	2.60634748593768e-06	-2.34093748750953	2.27785609128436e-19	-3.50804470824578
"STAM2"	1.38868200371717	1.52842589997145	7.93949056838747e-09	4.1517097417267	9.28294741440106e-12	5.68013564169815
"PRRX1"	1.38371496581013	3.24681037307082	3.44040296867979e-16	2.10122996813149	6.92644118874034e-11	5.34804034120231
"JSRP1"	1.3831982387436	-1.98829760426627	1.02897763196791e-09	-1.02929037245588	1.50754326583079e-05	-3.01758797672215
"GNL2"	1.38087797512317	1.53647081288784	3.07716398565249e-16	1.88623541736009	2.80333405226084e-24	3.42270623024793
"NIPSNAP2"	1.38047891626147	1.19446694861556	0.000387241689093924	1.68521999214544	4.36272199911656e-08	2.87968694076099
"MSANTD4"	1.38004241549733	-2.88753694837921	1.57197481738934e-33	-2.54040778537209	1.61459898334175e-37	-5.4279447337513
"RAB14"	1.37878786193362	2.3258227909986	1.32862841177955e-20	2.68822980269096	5.12728551786181e-28	5.01405259368956
"RRP1"	1.37841151637123	-2.18327492863571	1.16476007037672e-17	-1.45350918919458	1.88458816927583e-12	-3.63678411783028
"NAB2"	1.3773224115639	-1.69626945678839	1.08111476805155e-11	-1.68298286894329	7.22286822441576e-14	-3.37925232573168
"AC011479.1"	1.3757068517996	-1.06904143689677	1.7087539565312e-07	-2.89218753844327	7.23660658319959e-32	-3.96122897534004
"PAK1"	1.3737844814895	-1.60710251107118	1.64424513732701e-09	-1.58278834047031	3.61992480762289e-13	-3.18989085154149
"KIF1B"	1.37177125191465	1.47853811186837	4.44572409732036e-07	1.46039608663301	2.00021581152854e-08	2.93893419850138
"XRCC6"	1.37122755138892	4.05302680745132	4.77913382632473e-44	2.35356219216106	1.9769973144268e-31	6.40658899961237
"GBE1"	1.37091106413729	4.1572630539462	2.15054419856789e-19	1.39102914896395	2.73055512948983e-05	5.54829220291015
"UCHL1"	1.37014826175581	4.84825657300534	1.67687382462186e-31	3.08333502128322	7.5617049338195e-23	7.93159159428856
"UBE2K"	1.3591563545726	2.78243745489038	1.98667943593416e-22	2.45848943364949	8.84918645524037e-23	5.24092688853987
"ESYT2"	1.35562996065915	2.12105482580505	1.80086948024265e-06	1.59770833160771	4.720131863736e-06	3.71876315741276
"MAP1A"	1.35148385559784	2.09985281759176	1.3730848286081e-11	2.29253809637407	2.0474487434732e-17	4.39239091396583
"PDLIM2"	1.34923186695815	-3.29984328600966	4.86299202457824e-29	-1.17861057030383	3.9461693188107e-12	-4.47845385631349
"YKT6"	1.34640868786455	1.16510263840478	0.000225382276420865	1.86121331649103	3.32490671508416e-10	3.02631595489581
"MAP1B"	1.34515861152237	3.18920597999953	3.07298216038721e-08	4.55111570866866	4.79042476812407e-16	7.74032168866818
"TGFBI"	1.34499035266206	7.9832412027772	1.05693171954802e-57	6.83342979013708	4.85309964474254e-57	14.8166709929143
"GBF1"	1.34427737756941	1.58851143854783	1.50409485754544e-08	1.495239735193	1.71832433747377e-09	3.08375117374082
"EPS15"	1.34372042869726	2.28768624005646	2.77513945978748e-18	2.47979869757645	1.53919391375616e-23	4.76748493763291
"RHOBTB3"	1.33652370800241	2.8560954218453	2.40549447232457e-17	2.92508787769338	7.27889298956414e-24	5.78118329953868
"SREBF1"	1.33543100014954	-2.14167653066685	4.00318789624103e-19	-2.03499898078238	3.66098343471718e-21	-4.17667551144923
"CDC73"	1.33499895942329	3.10401674200912	1.21980037062022e-15	0.723115022639316	0.0121725036614607	3.82713176464843
"PDE4DIP"	1.33464257989315	0.860530967141782	0.000943203093894733	2.55731620266887	9.95110761308792e-20	3.41784716981065
"FBXO6"	1.33437264458584	-3.22318403411232	4.69818257846906e-27	-2.93558724216826	2.3942252073646e-28	-6.15877127628058
"TMEM47"	1.32952575826008	1.66477396080202	2.83822369913398e-09	5.81515768775694	9.06487825518545e-44	7.47993164855895
"AATF"	1.3267952849639	2.20220911439404	7.22262587457455e-19	1.05705563941778	2.66005865520017e-10	3.25926475381182
"AC024592.3"	1.32400539242821	-1.83095446175759	1.93084010166224e-17	-2.94821528856387	1.14585038687257e-33	-4.77916975032146
"TVP23C"	1.3212212084349	-2.41818959416561	1.41082417553945e-12	-1.915949505744	5.44611620654892e-13	-4.33413909990961
"MPZL1"	1.31702399614007	2.15174185294088	1.45081299278152e-14	1.00423458870414	3.45716223613496e-07	3.15597644164502
"YTHDF3"	1.31433126346881	1.47702830975481	3.64836333597491e-06	2.20464491086068	4.98672373727415e-13	3.68167322061549
"CCNK"	1.31352044508045	1.7448365900752	1.174175200546e-09	1.21732456835886	2.25918738893641e-08	2.96216115843406
"TVP23B"	1.31024461616902	-2.44631711184693	3.18458749101789e-11	-1.94407702342531	1.20772117607653e-11	-4.39039413527224
"ZRANB1"	1.30825557288452	2.27731612858541	2.30743652179046e-17	1.27356585971433	2.25255523774659e-09	3.55088198829974
"DHRS1"	1.30795025058588	-1.57892281906423	2.44269172056682e-10	-1.33689521869737	6.84609452107283e-10	-2.9158180377616
"KIF2A"	1.30546616221412	2.58614666949399	6.55073916641075e-16	1.61543796246164	3.63010986603838e-10	4.20158463195563
"FARSA"	1.30220758120394	2.10236028277155	5.0316142959993e-24	1.49597541329579	4.63481539065491e-19	3.59833569606735
"COMMD4"	1.30067896079584	-1.33962886992206	1.9216941617497e-16	-1.79280859905792	6.88427176063614e-27	-3.13243746897998
"PACSIN3"	1.2967831529282	-1.87372222576994	4.39456618983353e-07	-2.00377610406096	4.2049836942942e-11	-3.8774983298309
"TANC1"	1.29506029976241	-1.55953361949898	8.66168191449944e-12	-1.41733043312564	1.95427882642006e-12	-2.97686405262462
"NFIC"	1.28971410347954	1.99358102306299	4.20628035945408e-18	3.96919900500247	2.45644437713376e-41	5.96278002806546
"GYPC"	1.28591279425007	-0.997051633675652	0.00056907905235088	-2.21016310863928	1.54519372889005e-16	-3.20721474231493
"HIPK3"	1.28575130790984	1.3889781018654	2.87863187417888e-06	3.19287994213188	1.50664179290362e-22	4.58185804399728
"PTPN11"	1.28495520038331	2.60676349530448	1.33184092080024e-08	1.20261722033923	0.001488333814352	3.80938071564371
"ARHGAP1"	1.28395182521487	2.35543954609565	2.66378806637762e-09	2.76483086753276	1.73055129717568e-13	5.12027041362841
"BBX"	1.28331065291974	1.72158736765463	1.2190061250845e-10	1.33123921936368	1.23251586484204e-10	3.05282658701831
"MCM6"	1.28153080595431	-1.21431352862387	3.85652985149455e-07	-2.66637842896039	2.74415904524777e-26	-3.88069195758426
"AABR07018038.1"	1.27804013865394	3.08823703813509	1.89093493220861e-30	3.20665260541729	3.19792935754719e-39	6.29488964355238
"PARP4"	1.27804013865394	3.08823703813509	1.89093493220861e-30	3.20665260541729	3.19792935754719e-39	6.29488964355238
"GMFB"	1.27288989897771	2.14236096130112	1.86501124473848e-08	1.08670431514916	0.000739167896714852	3.22906527645029
"TIMP3"	1.26897930121984	1.61303950613397	7.2049578916805e-07	6.28735082748978	1.62460140406218e-38	7.90039033362375
"ANXA3"	1.26653277629373	-5.06847887458389	9.55118065814677e-34	-2.5953939718019	2.13575944110026e-19	-7.66387284638579
"TRP53"	1.26476706518448	1.84712890386108	5.46429188213535e-13	1.56059251744149	2.01120030196361e-12	3.40772142130257
"PIK3C2A"	1.26466729159277	4.27832474308474	1.24065718589438e-11	1.9652360921226	0.000133494014414684	6.24356083520735
"ERGIC2"	1.26367540631271	2.86104968432945	2.06787859888365e-13	0.893200553502948	0.00292261502012459	3.7542502378324
"F8A"	1.25827336729697	3.22612133703727	4.30396052378967e-38	1.02174212210454	1.52569338003382e-12	4.24786345914181
"F8A1"	1.25827336729697	3.22612133703727	4.30396052378967e-38	1.02174212210454	1.52569338003382e-12	4.24786345914181
"F8A2"	1.25827336729697	3.22612133703727	4.30396052378967e-38	1.02174212210454	1.52569338003382e-12	4.24786345914181
"F8A3"	1.25827336729697	3.22612133703727	4.30396052378967e-38	1.02174212210454	1.52569338003382e-12	4.24786345914181
"MRTO4"	1.25753729528147	-1.8734941328576	2.15742972644258e-21	-1.22955140556071	3.9659089498511e-15	-3.10304553841831
"KPNA6"	1.25564797808752	1.81301148736226	4.53450754275402e-19	2.37567505149196	9.85323250483902e-30	4.18868653885422
"GM14698"	1.25350150899931	1.46506418037708	1.21202652568564e-05	1.64180241382417	0.0168331303450061	3.10686659420125
"UAP1"	1.25340176429407	3.77977936781849	9.19052060835133e-27	2.09503032241795	1.41670757094228e-15	5.87480969023644
"DRAM2"	1.25231412846626	1.8661214858106	3.09613004574998e-06	1.17060868726712	0.000600047761102231	3.03673017307773
"TRAM2"	1.24922354231588	4.52290901651905	2.39912671769522e-21	4.57173698877385	2.95417699690028e-28	9.0946460052929
"ANKRD28"	1.24423602672903	1.34435534989076	7.40082097284793e-13	4.08513662646177	1.26354581961122e-18	5.42949197635253
"PRUNE2"	1.24343850258539	1.20795388042632	3.6763512415636e-05	3.49281777822213	2.00593347266671e-27	4.70077165864845
"MED15"	1.24334292090205	2.56119156557891	1.17152963161168e-11	1.41199254600826	2.61364608114978e-07	3.97318411158717
"SLC1A5"	1.24081370755541	3.14045874792547	1.60661875512628e-18	1.22682297499827	3.12863133792837e-06	4.36728172292374
"LTBP4"	1.23956546476479	-1.13861600584891	2.79553926918336e-07	-2.98021380779872	6.11987764246705e-29	-4.11882981364763
"STAT1"	1.23750327628962	4.51103293084879	4.09347447431832e-22	2.7737300547261	1.95089579430419e-14	7.2847629855749
"FRMD8"	1.23571598324221	-1.38699166799896	1.05389998228921e-17	-3.36054526629239	3.13494153865073e-47	-4.74753693429135
"STK38"	1.23523319181704	2.47238301594647	7.06532651081304e-32	1.73096682951193	1.02715192782691e-25	4.2033498454584
"MTDH"	1.23158095830195	1.99641028239983	7.12813031018425e-08	2.07596125188622	4.65143754944199e-10	4.07237153428605
"MEST"	1.22810077528896	3.63888837215156	4.72362974379101e-20	1.92605205302431	2.80058002728134e-10	5.56494042517587
"YES1"	1.22601152198415	3.00841303571327	6.25811958639283e-17	3.83244175703846	3.11123735696506e-09	6.84085479275173
"TK1"	1.22327705616828	-0.933501699709379	1.35908337810602e-05	-2.36472962676732	5.68801888914742e-23	-3.29823132647669
"PHC2"	1.22155831002592	-1.57868229796687	5.04441684319406e-11	-1.69958640057593	1.38948723158302e-14	-3.2782686985428
"NEB"	1.22148814109749	3.11448788919506	1.4712754243354e-08	3.33716145241569	2.24022659785073e-11	6.45164934161075
"IDS"	1.21999066437247	1.77555231768182	7.13918511824962e-06	3.31603198229594	7.34375592688883e-05	5.09158429997777
"ANAPC2"	1.21779954216346	-2.23820821785089	8.09052452347891e-16	-2.5146752650946	1.74154349422546e-21	-4.75288348294548
"IBTK"	1.21627008916759	2.86884285244654	5.56852888409718e-27	1.48301518161521	1.17919541370523e-14	4.35185803406175
"F13A1"	1.21608343915887	6.80551523045263	3.40731502723443e-28	5.37925611527301	6.21910914415985e-29	12.1847713457256
"OPTN"	1.21582738304462	2.71703438625982	2.28596745758063e-26	1.09911622090952	1.97074108396461e-12	3.81615060716934
"BOD1"	1.21476601944397	-3.13639626284052	1.55432498475674e-31	-0.861558309295569	1.5449135312802e-09	-3.99795457213609
"HSD11B1"	1.21301605699185	-3.3059602194631	1.89647413695799e-18	-6.03448053241557	4.95771237051917e-39	-9.34044075187867
"ARID5B"	1.21015722789079	1.90715741079241	0.000185179255212042	1.36394657217367	0.000510852916495376	3.27110398296609
"TBL1XR1"	1.20889255164725	1.69536597285941	7.66436558188075e-10	1.86163151759513	1.90771912977895e-13	3.55699749045454
"RNF44"	1.20782684230135	-1.94162718348546	6.83046321124252e-12	-2.34769345207761	1.40296603824836e-17	-4.28932063556307
"NEURL1"	1.20687856819427	-1.5775902325504	1.81496203379583e-06	-1.93956319415633	2.89398060189839e-12	-3.51715342670673
"NEURL1A"	1.20687856819427	-1.5775902325504	1.81496203379583e-06	-1.93956319415633	2.89398060189839e-12	-3.51715342670673
"CPNE3"	1.20666811456242	1.38662095097629	5.25721838787707e-08	3.21488519140892	1.75651287815112e-26	4.6015061423852
"STK38L"	1.20569888911585	2.92460815970992	9.84714944013226e-37	2.43310767212235	4.26860217458285e-39	5.35771583183228
"RWDD2B"	1.20417390272317	3.1834461913199	8.65220463128933e-28	2.35186456529989	1.05642353847212e-26	5.53531075661979
"MAK16"	1.20259697787825	1.32399079127593	0.000491414487779059	1.71891209345958	5.36559208936616e-07	3.04290288473551
"RBM17"	1.20034456655884	-2.58004887190373	8.14893339535131e-20	-0.988365860021808	1.44872848100993e-06	-3.56841473192553
"SLC48A1"	1.19192860994586	-2.42388342487834	8.65892237830023e-24	-1.48058758096904	1.36433055463132e-15	-3.90447100584738
"SLC30A7"	1.18985288400318	1.08720327431087	8.71826709295994e-07	2.16295387653314	7.56514834261035e-23	3.250157150844
"CFAP36"	1.18877336579239	-2.1773265737348	1.15807220295416e-08	-0.981256013600663	0.000421975792649186	-3.15858258733546
"FAM173A"	1.18820666004712	-2.16887516671735	1.40683165553702e-28	-1.56935401565669	1.49039253045248e-23	-3.73822918237404
"RSRP1"	1.18802058499907	-2.35246176421479	9.75997330930781e-19	-1.49967987732987	1.52436623708905e-12	-3.85214164154466
"CCDC8"	1.18570358066776	-1.45533629624924	2.84218668662084e-09	-1.69934491708843	5.66092355793954e-16	-3.15468121333767
"DUSP27"	1.18039369141044	-1.75047389996086	5.95153613539947e-08	-2.87515647819308	5.82266240529526e-21	-4.62563037815394
"P4HA2"	1.18003054989897	-1.97612018269241	5.05954003365274e-23	-1.43947658494706	1.05911737527681e-18	-3.41559676763947
"MYLIP"	1.17963504264277	-2.63902477870622	8.22504678473928e-28	-2.46415216040449	1.77752372597147e-32	-5.10317693911072
"NT5C2"	1.1768321719321	1.63347451028928	8.99459317941027e-14	2.16617992230965	5.91815323576595e-25	3.79965443259894
"CCAR1"	1.17295154918102	2.76532330118573	9.90147984307585e-26	1.87572037463809	1.94555823465098e-19	4.64104367582381
"MSL3"	1.17291637980917	-1.86447303517833	7.50011023896e-21	-1.28456242322521	2.52098540621166e-18	-3.14903545840354
"GLRX"	1.17161219713963	2.93161737714622	5.72792155384591e-17	3.13390806414479	3.22652598063319e-21	6.06552544129101
"NEWGENE_1308196"	1.17049599842279	-3.08174067880893	5.99516209157371e-15	-1.77204915671147	3.11685034188333e-08	-4.8537898355204
"EXOSC10"	1.16973899420613	2.05827345078135	3.78899595738512e-22	2.38062598295576	7.63508778785158e-30	4.43889943373711
"GNPTG"	1.16619713781782	1.94621205527707	6.57996875377044e-16	1.10855326038381	6.23259040297172e-09	3.05476531566088
"DHRS3"	1.16480113774244	2.09808157452004	1.93766532960584e-18	2.46374092365861	7.34193766476943e-26	4.56182249817865
"IMPDH1"	1.16466303634328	-1.13698983666759	0.000125484209529538	-2.57976638180959	5.96202812440135e-05	-3.71675621847719
"IFITM6"	1.16339201100685	4.57019400904851	3.44660838062493e-23	6.48657171471857	1.54540389548391e-15	11.0567657237671
"HEBP2"	1.16063887116764	3.18463247973416	1.08212051302458e-16	1.98328829281032	1.03212629509844e-12	5.16792077254448
"CCDC50"	1.15998324480827	2.12718346306113	3.56960034333868e-10	1.65103967689366	0.00924617901700839	3.77822313995479
"CDK1"	1.1545374383277	-2.64045465009225	6.22704729487054e-16	-4.01889539110857	7.82249591816072e-30	-6.65935004120083
"HIST1H2BC"	1.15409592092984	-4.50187017749568	4.91515070975824e-30	-4.06370347974977	3.71404876452485e-31	-8.56557365724545
"PRRX2"	1.15294729369036	-1.69893429829697	4.83790214337705e-11	-2.66418664910803	4.88490849133893e-23	-4.363120947405
"PIAS1"	1.15206286784869	3.01307964469663	1.08540470581421e-12	2.3152568114882	1.18612169848378e-10	5.32833645618483
"C1QTNF3-AMACR"	1.15196952342658	-3.1078956730877	1.89837804329478e-16	-1.20292003615766	2.27817361416036e-05	-4.31081570924535
"XPR1"	1.14923372222532	0.720388249174332	0.00586143621088026	3.64122771366042	7.04998379166643e-09	4.36161596283475
"SKP2"	1.14815030315077	2.84077068685103	8.38551301726986e-19	2.09654856106271	7.35954645462202e-18	4.93731924791374
"EGLN2"	1.14718181834136	-2.26141549049107	9.58833287316087e-21	-2.38780647258033	1.13110950556588e-25	-4.64922196307139
"OGFR"	1.14555412943742	-1.52980466147004	1.08703455450335e-12	-1.31686202553243	1.91550727419617e-12	-2.84666668700247
"CST3"	1.14433182500403	1.4784870532925	0.010100577410285	4.45629783792604	1.41111206061275e-14	5.93478489121853
"DNM1L"	1.14109856941926	1.94889036108215	2.61308782073003e-11	2.04059324678537	2.06212678206533e-14	3.98948360786751
"TMEM214"	1.13872591919309	2.37892423659558	2.8347265996084e-20	2.7503387183445	1.22455348333865e-27	5.12926295494008
"FAM198B"	1.13685975848094	3.48980803004544	9.11629401318609e-27	1.65930407983322	1.34434274186735e-15	5.14911210987866
"WISP1"	1.13588934225725	-3.43171109512437	1.46653795671723e-20	-2.70050173914998	3.33293811884357e-18	-6.13221283427435
"ISOC2A"	1.1358012822663	2.82473239871436	3.64748228442154e-18	0.813134485985975	3.43311765853166e-10	3.63786688470034
"ANKRD46"	1.1356338411513	-2.85206296693613	6.07446617469891e-30	-3.25859483039001	2.68275505668324e-38	-6.11065779732613
"ZMYM4"	1.13445983730542	2.48381084465699	4.76313173078097e-31	2.7311354772282	2.82915798148757e-38	5.21494632188519
"MAP3K7CL"	1.13340376432677	3.88147581808605	2.67824151241285e-28	2.48353574443189	3.52239430928049e-23	6.36501156251794
"CHPT1"	1.13320735408613	2.37061428184973	3.4470463746169e-13	2.38554846783641	2.08910799838532e-15	4.75616274968614
"MCM2"	1.13147413388367	-1.19546693110046	6.68970294632953e-12	-2.44357926170342	5.69188915585253e-32	-3.63904619280387
"HNRNPUL2"	1.13058963649632	1.3173185064355	1.51701031467042e-06	1.82522386845756	0.00111917510567926	3.14254237489305
"DCAF6"	1.12905794935024	1.49283974628475	7.02759977010125e-14	4.36478439739983	3.48180487656882e-49	5.85762414368457
"NADK"	1.12901369649181	-1.78030058938044	1.45170013478922e-21	-1.56857342125104	7.18617434157532e-25	-3.34887401063148
"TGFB2"	1.12759569700165	2.35137479166316	2.19210511507678e-14	2.30720936970831	1.02088496261097e-16	4.65858416137147
"SIX2"	1.12759134753859	1.81293588142023	8.30954701847254e-06	4.64363349998669	2.73818722091591e-07	6.45656938140692
